36,-0.06433299847412854
26,-0.0741754996124655
19,-0.08109499840065837
29,-0.07121749699581414
20,-0.08010499749798328
21,-0.07911550404969603
36,-0.06433299847412854
44,-0.05649499932769686
74,-0.0273874961421825
24,-0.07615000137593597
61,-0.039945499796886
60,-0.0409150006598793
22,-0.07812650315463543
22,-0.07812650315463543
20,-0.08010499749798328
41,-0.059430501773022115
33,-0.06728050101082772
19,-0.08109499840065837
22,-0.07812650315463543
54,-0.04674249846721068
54,-0.04674249846721068
186,0.07730450324015692
22,-0.07812650315463543
37,-0.06335149763617665
22,-0.07812650315463543
26,-0.0741754996124655
73,-0.028350497013889253
18,-0.08208549930714071
50,-0.050637501815799624
22,-0.07812650315463543
20,-0.08010499749798328
11,-0.08903299772646278
21,-0.07911550404969603
19,-0.08109499840065837
169,0.06181750347604975
55,-0.0457699975813739
19,-0.08109499840065837
20,-0.1801049989880994
40,-0.06041000259574503
63,-0.03800799808232114
41,-0.059430501773022115
55,-0.0457699975813739
86,-0.015870500763412565
45,-0.055517498520202935
44,-0.05649499932769686
23,-0.07713800226338208
58,-0.04285550239728764
27,-0.07318899873644114
22,-0.07812650315463543
93,-0.00918549468042329
9,-0.09102249937132001
23,-0.07713800226338208
24,-0.07615000137593597
35,-0.06531499931588769
3,-0.09700300439726561
16,-0.08406800113152713
27,-0.07318899873644114
52,-0.04868900013389066
51,-0.04966300097294152
32,-0.0682640018640086
39,-0.061390003422275186
97,-0.005376498738769442
70,-0.031242499651852995
38,-0.062370496802031994
34,-0.06629750016145408
134,0.029477503208909184
31,-0.06924800272099674
64,-0.03703999723074958
26,-0.0741754996124655
158,0.05171950894873589
25,-0.07516250049229711
62,-0.038976498937699944
31,-0.06924800272099674
36,-0.06433299847412854
49,-0.051612502662464976
19,-0.08109499840065837
90,-0.012047497264575213
21,-0.07911550404969603
136,0.03134200494969264
40,-0.06041000259574503
17,-0.0830765002174303
32,-0.0682640018640086
46,-0.054540497716516256
74,-0.0273874961421825
35,-0.06531499931588769
53,-0.047715499298647046
17,-0.0830765002174303
28,-0.07220299786422402
19,-0.08109499840065837
35,-0.06531499931588769
32,-0.0682640018640086
364,1.2307850535726175
15,-0.08506000193301588
21,-0.07911550404969603
26,-0.0741754996124655
28,-0.07220299786422402
37,-0.06335149763617665
77,-0.024501501000486314
21,-0.07911550404969603
3,-0.09700300439726561
108,0.00505700329085812
33,-0.06728050101082772
21,-0.07911550404969603
27,-0.07318899873644114
21,-0.07911550404969603
29,-0.07121749699581414
38,-0.062370496802031994
39,-0.061390003422275186
22,-0.07812650315463543
5,-0.09500750270672143
23,-0.07713800226338208
20,-0.08010499749798328
20,-0.08010499749798328
21,-0.07911550404969603
62,-0.038976498937699944
15,-0.08506000193301588
29,-0.07121749699581414
97,-0.005376498738769442
110,0.006947504996787757
25,-0.07516250049229711
56,-0.04479799669934437
15,-0.08506000193301588
54,-0.04674249846721068
31,-0.06924800272099674
5,-0.09500750270672143
236,0.12201700877631083
30,-0.07023250358179212
63,-0.03800799808232114
16,-0.08406800113152713
28,-0.07220299786422402
52,-0.04868900013389066
31,-0.06924800272099674
19,-0.08109499840065837
37,-0.06335149763617665
53,-0.047715499298647046
22,-0.07812650315463543
21,-0.07911550404969603
48,-0.05258799606235698
24,-0.07615000137593597
25,-0.07516250049229711
6,-0.0940105018671602
24,-0.07615000137593597
45,-0.055517498520202935
22,-0.07812650315463543
43,-0.05747300013899803
31,-0.06924800272099674
18,-0.08208549930714071
21,-0.07911550404969603
65,-0.036072496382985264
33,-0.06728050101082772
18,-0.08208549930714071
19,-0.08109499840065837
37,-0.06335149763617665
21,-0.07911550404969603
55,-0.0457699975813739
31,-0.06924800272099674
36,-0.06433299847412854
146,0.040634506032802165
24,-0.07615000137593597
54,-0.04674249846721068
39,-0.061390003422275186
35,-0.06531499931588769
22,-0.07812650315463543
37,-0.06335149763617665
27,-0.07318899873644114
100,-0.0025249962345696986
80,-0.021619998442474753
36,-0.06433299847412854
34,-0.06629750016145408
31,-0.06924800272099674
32,-0.16826400335412472
23,-0.07713800226338208
20,-0.08010499749798328
36,-0.06433299847412854
68,-0.0331730013131164
22,-0.07812650315463543
37,-0.06335149763617665
67,-0.034139002149458975
43,-0.05747300013899803
24,-0.07615000137593597
21,-0.07911550404969603
32,-0.0682640018640086
27,-0.07318899873644114
19,-0.08109499840065837
39,-0.061390003422275186
19,-0.08109499840065837
26,-0.0741754996124655
94,-0.008232501277234405
92,-0.010138995538000017
20,-0.08010499749798328
219,0.10695500916335732
19,-0.08109499840065837
29,-0.07121749699581414
20,-0.08010499749798328
40,-0.06041000259574503
31,-0.06924800272099674
50,-0.050637501815799624
52,-0.04868900013389066
63,-0.03800799808232114
16,-0.08406800113152713
30,-0.07023250358179212
42,-0.05845150095410645
28,-0.07220299786422402
85,-0.01682750164764002
71,-0.0302779987687245
18,-0.08208549930714071
80,-0.021619998442474753
15,-0.08506000193301588
21,-0.07911550404969603
44,-0.05649499932769686
96,-0.006327999581117183
57,-0.04382649582112208
22,-0.07812650315463543
58,-0.04285550239728764
154,0.048032505554147065
38,-0.062370496802031994
23,-0.07713800226338208
67,-0.034139002149458975
33,-0.06728050101082772
58,-0.04285550239728764
27,-0.07318899873644114
65,-0.036072496382985264
19,-0.08109499840065837
61,-0.039945499796886
29,-0.07121749699581414
50,-0.050637501815799624
24,-0.07615000137593597
75,-0.026424995274282992
22,-0.07812650315463543
43,-0.05747300013899803
89,-0.013002498133573681
18,-0.08208549930714071
43,-0.05747300013899803
201,0.09084950858959928
55,-0.0457699975813739
81,-0.020660497597418725
70,-0.031242499651852995
16,-0.08406800113152713
69,-0.032207500480581075
78,-0.023540500144008547
23,-0.07713800226338208
58,-0.04285550239728764
19,-0.08109499840065837
37,-0.06335149763617665
24,-0.07615000137593597
65,-0.036072496382985264
34,-0.06629750016145408
152,0.04618600383400917
25,-0.07516250049229711
22,-0.07812650315463543
67,-0.034139002149458975
196,0.08634700428228825
66,-0.0351054955390282
26,-0.0741754996124655
93,-0.00918549468042329
30,-0.07023250358179212
63,-0.03800799808232114
23,-0.07713800226338208
23,-0.07713800226338208
26,-0.0741754996124655
25,-0.07516250049229711
24,-0.07615000137593597
23,-0.07713800226338208
55,-0.0457699975813739
113,0.009779500076547265
33,-0.06728050101082772
78,-0.023540500144008547
30,-0.17023250507190824
176,0.0682120094425045
18,-0.08208549930714071
15,-0.08506000193301588
16,-0.08406800113152713
45,-0.055517498520202935
67,-0.034139002149458975
34,-0.06629750016145408
8,-0.0920180001994595
23,-0.07713800226338208
25,-0.07516250049229711
31,-0.06924800272099674
10,-0.09002749854698777
75,-0.026424995274282992
97,-0.005376498738769442
205,0.09444250451633707
24,-0.07615000137593597
29,-0.07121749699581414
44,-0.05649499932769686
23,-0.07713800226338208
47,-0.053563996916636825
48,-0.05258799606235698
16,-0.08406800113152713
19,-0.08109499840065837
39,-0.061390003422275186
39,-0.061390003422275186
16,-0.08406800113152713
20,-0.08010499749798328
75,-0.026424995274282992
47,-0.053563996916636825
54,-0.04674249846721068
47,-0.053563996916636825
11,-0.08903299772646278
53,-0.047715499298647046
22,-0.07812650315463543
24,-0.07615000137593597
21,-0.07911550404969603
33,-0.06728050101082772
36,-0.06433299847412854
8,-0.0920180001994595
22,-0.07812650315463543
5,-0.09500750270672143
32,-0.0682640018640086
22,-0.07812650315463543
20,-0.08010499749798328
23,-0.07713800226338208
38,-0.062370496802031994
19,-0.08109499840065837
31,-0.06924800272099674
30,-0.07023250358179212
38,-0.062370496802031994
23,-0.07713800226338208
90,-0.012047497264575213
45,-0.055517498520202935
37,-0.06335149763617665
24,-0.07615000137593597
16,-0.08406800113152713
20,-0.08010499749798328
22,-0.07812650315463543
73,-0.028350497013889253
17,-0.0830765002174303
70,-0.031242499651852995
286,0.16547951445681974
184,0.07549000898143277
18,-0.08208549930714071
20,-0.08010499749798328
35,-0.06531499931588769
208,0.09713200712576509
22,-0.07812650315463543
22,-0.07812650315463543
17,-0.0830765002174303
24,-0.07615000137593597
31,-0.06924800272099674
9,-0.09102249937132001
26,-0.0741754996124655
22,-0.07812650315463543
21,-0.07911550404969603
62,-0.038976498937699944
27,-0.07318899873644114
55,-0.0457699975813739
24,-0.07615000137593597
55,-0.0457699975813739
49,-0.051612502662464976
25,-0.07516250049229711
21,-0.07911550404969603
131,0.026677000569179654
108,0.00505700329085812
21,-0.07911550404969603
23,-0.07713800226338208
63,-0.03800799808232114
3,-0.09700300439726561
56,-0.04479799669934437
29,-0.07121749699581414
21,-0.07911550404969603
18,-0.08208549930714071
54,-0.04674249846721068
28,-0.07220299786422402
55,-0.0457699975813739
208,0.09713200712576509
82,-0.019701496756169945
17,-0.0830765002174303
43,-0.05747300013899803
39,-0.061390003422275186
27,-0.07318899873644114
23,-0.07713800226338208
33,-0.06728050101082772
24,-0.07615000137593597
25,-0.07516250049229711
44,-0.05649499932769686
20,-0.08010499749798328
5,-0.09500750270672143
24,-0.07615000137593597
24,-0.07615000137593597
17,-0.0830765002174303
36,-0.06433299847412854
23,-0.07713800226338208
41,-0.059430501773022115
29,-0.07121749699581414
22,-0.07812650315463543
23,-0.07713800226338208
