Episode Length,Total Reward
19,-0.08109499840065837
21,-0.07911550404969603
24,-0.07615000137593597
82,-0.019701496756169945
87,-0.014913999882992357
90,-0.012047497264575213
62,-0.038976498937699944
282,1.1620484970626421
17,-0.0830765002174303
23,-0.07713800226338208
19,-0.08109499840065837
35,-0.06531499931588769
16,-0.08406800113152713
50,-0.050637501815799624
112,0.008836006687488407
20,-0.08010499749798328
16,-0.08406800113152713
95,-0.007280000427272171
19,-0.08109499840065837
23,-0.07713800226338208
249,0.13343751261709258
32,-0.0682640018640086
49,-0.051612502662464976
18,-0.08208549930714071
12,-0.08803900436032563
29,-0.07121749699581414
18,-0.08208549930714071
42,-0.05845150095410645
26,-0.0741754996124655
6,-0.0940105018671602
21,-0.07911550404969603
76,-0.025463001860771328
44,-0.05649499932769686
30,-0.07023250358179212
16,-0.08406800113152713
21,-0.07911550404969603
50,-0.050637501815799624
19,-0.08109499840065837
40,-0.06041000259574503
124,0.02012500213459134
18,-0.08208549930714071
105,0.002217500703409314
19,-0.08109499840065837
22,-0.07812650315463543
25,-0.07516250049229711
16,-0.08406800113152713
32,-0.0682640018640086
26,-0.0741754996124655
28,-0.07220299786422402
7,-0.09301400103140622
19,-0.08109499840065837
27,-0.07318899873644114
33,-0.06728050101082772
36,-0.06433299847412854
40,-0.06041000259574503
33,-0.06728050101082772
197,1.0872485330328345
22,-0.07812650315463543
21,-0.07911550404969603
84,-0.017784995085094124
18,-0.08208549930714071
27,-0.07318899873644114
56,-0.04479799669934437
55,-0.0457699975813739
131,1.0266769657609984
24,-0.07615000137593597
32,-0.0682640018640086
45,-0.055517498520202935
22,-0.07812650315463543
77,-0.024501501000486314
22,-0.07812650315463543
36,-0.06433299847412854
30,-0.07023250358179212
56,-0.04479799669934437
46,-0.054540497716516256
55,-0.0457699975813739
53,-0.047715499298647046
19,-0.08109499840065837
67,-0.034139002149458975
102,-0.0006264944677241147
21,-0.07911550404969603
31,-0.06924800272099674
23,-0.07713800226338208
22,-0.07812650315463543
23,-0.07713800226338208
40,-0.06041000259574503
45,-0.055517498520202935
66,-0.0351054955390282
25,-0.07516250049229711
21,-0.07911550404969603
23,-0.07713800226338208
26,-0.0741754996124655
56,-0.04479799669934437
17,-0.0830765002174303
38,-0.062370496802031994
22,-0.07812650315463543
29,-0.07121749699581414
5,-0.09500750270672143
52,-0.04868900013389066
21,-0.07911550404969603
36,-0.06433299847412854
27,-0.07318899873644114
24,-0.07615000137593597
23,-0.07713800226338208
19,-0.08109499840065837
45,-0.055517498520202935
205,0.09444250451633707
89,0.9869974479079247
19,-0.08109499840065837
19,-0.08109499840065837
51,-0.04966300097294152
92,-0.010138995538000017
14,-0.08605250273831189
18,-0.08208549930714071
32,-0.0682640018640086
31,-0.06924800272099674
136,1.0313419633894227
22,-0.07812650315463543
26,-0.0741754996124655
44,-0.05649499932769686
176,0.0682120094425045
24,-0.07615000137593597
21,-0.07911550404969603
41,-0.059430501773022115
35,-0.06531499931588769
66,-0.0351054955390282
58,-0.04285550239728764
26,-0.0741754996124655
185,0.07639750983798876
34,-0.06629750016145408
22,-0.07812650315463543
66,-0.0351054955390282
23,-0.07713800226338208
103,0.0003220064099878073
32,-0.0682640018640086
29,-0.07121749699581414
91,-0.011092996399383992
24,-0.07615000137593597
35,-0.06531499931588769
16,-0.18406800262164325
20,-0.08010499749798328
23,-0.07713800226338208
31,-0.06924800272099674
13,-0.08704550354741514
20,-0.08010499749798328
63,-0.03800799808232114
23,-0.07713800226338208
18,-0.08208549930714071
18,-0.08208549930714071
49,-0.051612502662464976
46,-0.054540497716516256
42,-0.05845150095410645
65,-0.036072496382985264
33,-0.06728050101082772
18,-0.08208549930714071
42,-0.05845150095410645
17,-0.0830765002174303
28,-0.07220299786422402
43,-0.05747300013899803
21,-0.07911550404969603
67,-0.034139002149458975
19,-0.08109499840065837
46,-0.054540497716516256
25,-0.07516250049229711
32,-0.0682640018640086
39,-0.061390003422275186
44,-0.05649499932769686
23,-0.07713800226338208
73,-0.028350497013889253
88,-0.013957999006379396
20,-0.08010499749798328
220,0.107845010003075
13,-0.08704550354741514
35,-0.06531499931588769
22,-0.07812650315463543
19,-0.08109499840065837
18,-0.08208549930714071
13,-0.08704550354741514
71,-0.0302779987687245
36,-0.06433299847412854
58,-0.04285550239728764
33,-0.06728050101082772
20,-0.08010499749798328
121,0.01730950700584799
39,-0.061390003422275186
60,-0.0409150006598793
42,-0.05845150095410645
25,-0.07516250049229711
32,-0.0682640018640086
24,-0.07615000137593597
33,-0.06728050101082772
24,-0.07615000137593597
31,-0.06924800272099674
9,-0.09102249937132001
37,-0.06335149763617665
23,-0.07713800226338208
23,-0.07713800226338208
32,-0.0682640018640086
15,-0.08506000193301588
65,-0.036072496382985264
32,-0.0682640018640086
16,-0.08406800113152713
39,-0.061390003422275186
36,-0.06433299847412854
51,-0.04966300097294152
32,-0.0682640018640086
71,-0.0302779987687245
49,-0.051612502662464976
41,-0.059430501773022115
32,-0.0682640018640086
28,-0.07220299786422402
19,-0.08109499840065837
14,-0.08605250273831189
30,-0.07023250358179212
23,-0.07713800226338208
36,-0.06433299847412854
27,-0.07318899873644114
30,-0.07023250358179212
24,-0.07615000137593597
42,-0.05845150095410645
120,0.016370006138458848
58,-0.04285550239728764
23,-0.07713800226338208
24,-0.07615000137593597
15,-0.08506000193301588
24,-0.07615000137593597
37,-0.06335149763617665
31,-0.06924800272099674
73,-0.028350497013889253
46,-0.054540497716516256
70,-0.031242499651852995
30,-0.07023250358179212
119,0.015430005267262459
37,-0.06335149763617665
23,-0.07713800226338208
19,-0.08109499840065837
20,-0.08010499749798328
38,-0.062370496802031994
26,-0.0741754996124655
22,-0.07812650315463543
26,-0.0741754996124655
186,0.07730450324015692
37,-0.06335149763617665
18,-0.08208549930714071
30,-0.07023250358179212
36,-0.06433299847412854
54,-0.04674249846721068
15,-0.08506000193301588
140,0.035065000934991986
27,-0.07318899873644114
28,-0.07220299786422402
32,-0.0682640018640086
21,-0.07911550404969603
31,-0.06924800272099674
30,-0.07023250358179212
9,-0.09102249937132001
57,-0.04382649582112208
135,0.030410004081204534
35,-0.06531499931588769
45,-0.055517498520202935
70,-0.031242499651852995
29,-0.07121749699581414
46,-0.054540497716516256
49,-0.051612502662464976
21,-0.07911550404969603
6,-0.0940105018671602
308,0.18420701113063842
24,-0.07615000137593597
3,-0.09700300439726561
19,-0.08109499840065837
90,-0.012047497264575213
36,-0.06433299847412854
58,-0.04285550239728764
72,-0.029313997889403254
21,-0.07911550404969603
30,-0.07023250358179212
85,-0.01682750164764002
14,-0.08605250273831189
19,-0.08109499840065837
86,-0.015870500763412565
34,-0.06629750016145408
51,-0.04966300097294152
103,0.0003220064099878073
203,0.09264701028587297
27,-0.07318899873644114
87,-0.014913999882992357
40,-0.06041000259574503
89,-0.013002498133573681
23,-0.07713800226338208
91,-0.011092996399383992
40,-0.06041000259574503
57,-0.04382649582112208
41,-0.059430501773022115
47,-0.053563996916636825
29,-0.07121749699581414
30,-0.07023250358179212
188,0.07911700493423268
22,-0.07812650315463543
35,-0.06531499931588769
26,-0.0741754996124655
27,-0.07318899873644114
22,-0.07812650315463543
54,-0.04674249846721068
32,-0.0682640018640086
28,-0.07220299786422402
154,0.048032505554147065
71,-0.0302779987687245
66,-0.0351054955390282
20,-0.08010499749798328
22,-0.07812650315463543
16,-0.08406800113152713
19,-0.08109499840065837
17,-0.0830765002174303
71,-0.0302779987687245
61,-0.039945499796886
45,-0.055517498520202935
20,-0.08010499749798328
56,-0.04479799669934437
28,-0.07220299786422402
23,-0.07713800226338208
62,-0.038976498937699944
8,-0.0920180001994595
30,-0.07023250358179212
41,-0.059430501773022115
35,-0.06531499931588769
69,-0.032207500480581075
80,-0.021619998442474753
27,-0.07318899873644114
17,-0.0830765002174303
21,-0.07911550404969603
61,-0.039945499796886
90,-0.012047497264575213
20,-0.08010499749798328
19,-0.08109499840065837
20,-0.08010499749798328
62,-0.038976498937699944
66,-0.0351054955390282
118,0.014489504392258823
72,-0.029313997889403254
38,-0.062370496802031994
23,-0.07713800226338208
221,0.10873451083898544
97,-0.005376498738769442
20,-0.08010499749798328
27,-0.07318899873644114
20,-0.08010499749798328
51,-0.04966300097294152
53,-0.047715499298647046
226,0.11317450768547133
22,-0.07812650315463543
66,-0.0351054955390282
16,-0.08406800113152713
35,-0.06531499931588769
37,-0.06335149763617665
47,-0.053563996916636825
36,-0.06433299847412854
65,-0.036072496382985264
15,-0.08506000193301588
20,-0.08010499749798328
48,-0.05258799606235698
21,-0.07911550404969603
33,-0.16728049505036324
47,-0.053563996916636825
45,-0.055517498520202935
30,-0.07023250358179212
283,1.1629070210037753
43,-0.05747300013899803
58,-0.04285550239728764
57,-0.04382649582112208
115,0.011665001744404435
22,-0.07812650315463543
18,-0.08208549930714071
225,1.1122874680440873
26,-0.0741754996124655
29,-0.07121749699581414
119,0.015430005267262459
55,-0.0457699975813739
20,-0.08010499749798328
36,-0.06433299847412854
31,-0.06924800272099674
10,-0.09002749854698777
29,-0.07121749699581414
21,-0.07911550404969603
41,-0.059430501773022115
68,-0.0331730013131164
59,-0.041885001526679844
244,0.12905500835040584
32,-0.0682640018640086
19,-0.08109499840065837
49,-0.051612502662464976
113,0.009779500076547265
39,-0.061390003422275186
27,-0.07318899873644114
42,-0.05845150095410645
250,0.1343125134590082
135,0.030410004081204534
41,-0.059430501773022115
42,-0.05845150095410645
39,-0.061390003422275186
54,-0.04674249846721068
33,-0.06728050101082772
40,-0.06041000259574503
39,-0.061390003422275186
77,-0.024501501000486314
21,-0.07911550404969603
384,11.3470397797646
115,0.011665001744404435
30,-0.07023250358179212
229,0.11583251028787345
26,-0.0741754996124655
51,-0.04966300097294152
23,-0.07713800226338208
10,-0.09002749854698777
32,-0.0682640018640086
218,0.10606450831983238
34,-0.06629750016145408
292,0.17061101220315322
27,-0.07318899873644114
24,-0.07615000137593597
23,-0.07713800226338208
22,-0.07812650315463543
19,-0.08109499840065837
24,-0.07615000137593597
40,-0.06041000259574503
18,-0.08208549930714071
23,-0.07713800226338208
20,-0.08010499749798328
38,-0.062370496802031994
37,-0.06335149763617665
47,-0.053563996916636825
58,-0.04285550239728764
20,-0.08010499749798328
23,-0.07713800226338208
83,-0.01874299591872841
17,-0.0830765002174303
97,-0.005376498738769442
6,-0.0940105018671602
20,-0.08010499749798328
10,-0.09002749854698777
12,-0.08803900436032563
98,-0.004425497900228947
64,-0.03703999723074958
23,-0.07713800226338208
18,-0.08208549930714071
20,-0.08010499749798328
27,-0.07318899873644114
53,-0.047715499298647046
19,-0.08109499840065837
24,-0.07615000137593597
42,-0.05845150095410645
21,-0.07911550404969603
51,-0.04966300097294152
18,-0.08208549930714071
36,-0.06433299847412854
120,0.016370006138458848
40,-0.06041000259574503
29,-0.07121749699581414
209,0.09802750800736248
37,-0.06335149763617665
48,-0.05258799606235698
43,-0.05747300013899803
74,-0.0273874961421825
46,-0.054540497716516256
37,-0.06335149763617665
33,-0.06728050101082772
20,-0.08010499749798328
15,-0.08506000193301588
18,-0.08208549930714071
14,-0.08605250273831189
107,0.004111002432182431
28,-0.07220299786422402
85,-0.01682750164764002
25,-0.07516250049229711
42,-0.05845150095410645
22,-0.07812650315463543
16,-0.08406800113152713
25,-0.07516250049229711
44,-0.05649499932769686
21,-0.07911550404969603
61,-0.039945499796886
9,-0.09102249937132001
23,-0.07713800226338208
23,-0.07713800226338208
39,-0.061390003422275186
51,-0.04966300097294152
71,-0.0302779987687245
35,-0.06531499931588769
37,-0.06335149763617665
6,-0.0940105018671602
17,-0.0830765002174303
35,-0.06531499931588769
27,-0.07318899873644114
710,0.4837975286645815
25,-0.07516250049229711
55,-0.0457699975813739
24,-0.07615000137593597
47,-0.053563996916636825
87,-0.014913999882992357
136,0.03134200494969264
31,-0.06924800272099674
25,-0.07516250049229711
70,-0.031242499651852995
21,-0.07911550404969603
38,-0.062370496802031994
42,-0.05845150095410645
22,-0.07812650315463543
77,-0.024501501000486314
32,-0.0682640018640086
27,-0.07318899873644114
21,-0.07911550404969603
21,-0.07911550404969603
60,-0.0409150006598793
102,-0.0006264944677241147
19,-0.08109499840065837
44,-0.05649499932769686
32,-0.0682640018640086
24,-0.07615000137593597
32,-0.0682640018640086
150,0.04433750209864229
76,-0.025463001860771328
23,-0.07713800226338208
80,-0.021619998442474753
23,-0.07713800226338208
46,-0.054540497716516256
46,-0.054540497716516256
16,-0.08406800113152713
21,-0.07911550404969603
177,0.06912350287893787
58,-0.04285550239728764
25,-0.07516250049229711
19,-0.08109499840065837
19,-0.08109499840065837
18,-0.08208549930714071
23,-0.07713800226338208
89,-0.013002498133573681
18,-0.08208549930714071
81,-0.020660497597418725
190,0.08092750661307946
43,-0.05747300013899803
99,-0.0034749970654956996
56,-0.04479799669934437
33,-0.06728050101082772
31,-0.06924800272099674
59,-0.041885001526679844
20,-0.08010499749798328
32,-0.0682640018640086
32,-0.0682640018640086
25,-0.07516250049229711
111,0.007892005844041705
21,-0.07911550404969603
21,-0.07911550404969603
24,-0.07615000137593597
108,0.00505700329085812
80,-0.021619998442474753
53,-0.047715499298647046
18,-0.08208549930714071
184,0.07549000898143277
22,-0.07812650315463543
21,-0.07911550404969603
22,-0.07812650315463543
25,-0.07516250049229711
80,-0.021619998442474753
23,-0.07713800226338208
119,0.015430005267262459
79,-0.022579999291338027
25,-0.07516250049229711
35,-0.06531499931588769
23,-0.07713800226338208
20,-0.08010499749798328
21,-0.07911550404969603
24,-0.07615000137593597
32,-0.0682640018640086
15,-0.08506000193301588
42,-0.05845150095410645
21,-0.07911550404969603
55,-0.0457699975813739
21,-0.07911550404969603
88,-0.013957999006379396
21,-0.07911550404969603
19,-0.08109499840065837
25,-0.07516250049229711
22,-0.07812650315463543
31,-0.06924800272099674
122,0.01824850041884929
126,0.021999503835104406
70,-0.031242499651852995
22,-0.07812650315463543
21,-0.07911550404969603
72,-0.029313997889403254
22,-0.07812650315463543
27,-0.07318899873644114
286,0.16547951445681974
30,-0.07023250358179212
48,-0.05258799606235698
29,-0.07121749699581414
46,-0.054540497716516256
140,0.035065000934991986
98,-0.004425497900228947
42,-0.05845150095410645
74,-0.0273874961421825
31,-0.06924800272099674
18,-0.08208549930714071
29,-0.07121749699581414
21,-0.07911550404969603
47,-0.053563996916636825
66,-0.0351054955390282
315,0.19011500955093652
50,-0.050637501815799624
44,-0.05649499932769686
32,-0.0682640018640086
31,-0.06924800272099674
163,11.156316895445343
50,-0.050637501815799624
23,-0.07713800226338208
21,-0.07911550404969603
64,-0.03703999723074958
37,-0.06335149763617665
17,-0.0830765002174303
20,-0.08010499749798328
32,-0.0682640018640086
22,-0.07812650315463543
21,-0.07911550404969603
150,0.04433750209864229
31,-0.06924800272099674
430,0.28366751910652965
55,-0.0457699975813739
50,-0.050637501815799624
32,-0.0682640018640086
65,-0.036072496382985264
253,0.13693450851133093
95,-0.007280000427272171
21,-0.07911550404969603
26,-0.0741754996124655
27,-0.07318899873644114
21,-0.07911550404969603
26,-0.0741754996124655
68,-0.0331730013131164
36,-0.06433299847412854
21,-0.07911550404969603
23,-0.07713800226338208
24,-0.07615000137593597
45,-0.055517498520202935
13,-0.08704550354741514
3,-0.09700300439726561
42,-0.05845150095410645
29,-0.07121749699581414
29,-0.07121749699581414
19,-0.08109499840065837
136,0.03134200494969264
38,-0.062370496802031994
246,1.1308095441781916
29,-0.07121749699581414
38,-0.062370496802031994
24,-0.07615000137593597
158,0.05171950894873589
20,-0.08010499749798328
81,-0.020660497597418725
117,0.01354850351344794
16,-0.08406800113152713
20,-0.08010499749798328
55,-0.0457699975813739
80,-0.021619998442474753
50,-0.050637501815799624
54,-0.04674249846721068
24,-0.07615000137593597
22,-0.07812650315463543
488,0.3283420242369175
25,-0.07516250049229711
191,0.08183200744679198
17,-0.0830765002174303
18,-0.08208549930714071
24,-0.07615000137593597
21,-0.07911550404969603
486,0.3268295224988833
20,-0.08010499749798328
27,-0.07318899873644114
35,-0.06531499931588769
33,-0.06728050101082772
24,-0.07615000137593597
99,-0.0034749970654956996
16,-0.08406800113152713
32,-0.0682640018640086
11,-0.08903299772646278
62,-0.038976498937699944
21,-0.07911550404969603
21,-0.07911550404969603
68,-0.0331730013131164
7,-0.09301400103140622
144,0.038780004309955984
76,-0.025463001860771328
14,-0.08605250273831189
422,0.27737351960968226
99,-0.0034749970654956996
41,-0.059430501773022115
30,-0.07023250358179212
21,-0.07911550404969603
96,-0.006327999581117183
102,-0.0006264944677241147
22,-0.07812650315463543
26,-0.0741754996124655
32,-0.0682640018640086
86,-0.015870500763412565
547,0.3720610227319412
19,-0.08109499840065837
175,0.06730000855168328
71,-0.0302779987687245
27,-0.07318899873644114
44,-0.05649499932769686
250,0.1343125134590082
39,-0.061390003422275186
19,-0.08109499840065837
48,-0.05258799606235698
19,-0.08109499840065837
32,-0.0682640018640086
20,-0.08010499749798328
15,-0.08506000193301588
26,-0.0741754996124655
24,-0.07615000137593597
92,-0.010138995538000017
64,-0.03703999723074958
54,-0.04674249846721068
24,-0.07615000137593597
32,-0.0682640018640086
262,1.144773549051024
115,0.011665001744404435
43,-0.05747300013899803
45,-0.055517498520202935
20,-0.08010499749798328
117,0.01354850351344794
233,0.11936950625386089
31,-0.06924800272099674
40,-0.06041000259574503
32,-0.0682640018640086
44,-0.15649500826839358
196,1.0863469627220184
21,-0.07911550404969603
45,-0.055517498520202935
643,1.439477032283321
24,-0.07615000137593597
21,-0.07911550404969603
27,-0.07318899873644114
21,-0.07911550404969603
21,-0.07911550404969603
32,-0.0682640018640086
26,-0.0741754996124655
24,-0.07615000137593597
243,0.12817700748564675
36,-0.06433299847412854
23,-0.07713800226338208
473,0.31694951868848875
23,-0.07713800226338208
21,-0.07911550404969603
84,-0.017784995085094124
115,0.011665001744404435
46,-0.054540497716516256
20,-0.08010499749798328
86,0.9841295413207263
32,-0.0682640018640086
45,-0.055517498520202935
59,-0.041885001526679844
15,-0.08506000193301588
75,-0.026424995274282992
51,-0.04966300097294152
136,0.03134200494969264
44,-0.05649499932769686
46,-0.054540497716516256
52,-0.04868900013389066
312,0.18758601450826973
51,-0.04966300097294152
22,-0.07812650315463543
43,-0.05747300013899803
75,-0.026424995274282992
53,-0.047715499298647046
109,0.0060025041457265615
74,-0.0273874961421825
35,-0.06531499931588769
21,-0.07911550404969603
136,0.03134200494969264
23,-0.07713800226338208
59,-0.041885001526679844
32,-0.0682640018640086
20,-0.08010499749798328
51,-0.04966300097294152
44,-0.05649499932769686
19,-0.08109499840065837
20,-0.08010499749798328
35,-0.06531499931588769
20,-0.08010499749798328
60,-0.0409150006598793
37,-0.06335149763617665
23,-0.07713800226338208
74,-0.0273874961421825
54,-0.04674249846721068
46,-0.054540497716516256
37,-0.06335149763617665
53,-0.047715499298647046
59,-0.041885001526679844
32,-0.0682640018640086
32,-0.0682640018640086
29,-0.07121749699581414
20,-0.08010499749798328
47,-0.053563996916636825
49,-0.051612502662464976
55,-0.0457699975813739
41,-0.059430501773022115
33,-0.06728050101082772
89,-0.013002498133573681
18,-0.08208549930714071
33,-0.06728050101082772
16,-0.08406800113152713
160,0.05356000317260623
29,-0.07121749699581414
61,-0.039945499796886
55,-0.0457699975813739
245,0.12993250921135768
308,0.18420701113063842
46,-0.054540497716516256
69,-0.032207500480581075
32,-0.0682640018640086
116,0.012607002630829811
5,-0.09500750270672143
32,-0.0682640018640086
58,-0.04285550239728764
29,-0.07121749699581414
130,0.025742507190443575
23,-0.07713800226338208
64,-0.03703999723074958
53,-0.047715499298647046
32,-0.0682640018640086
46,-0.054540497716516256
21,-0.07911550404969603
131,0.026677000569179654
223,0.11051200504880399
40,-0.06041000259574503
602,2.4112485403893515
597,1.4077485283487476
24,-0.07615000137593597
22,-0.07812650315463543
35,-0.06531499931588769
20,-0.08010499749798328
27,-0.07318899873644114
23,-0.07713800226338208
49,-0.051612502662464976
55,-0.0457699975813739
27,-0.07318899873644114
36,-0.06433299847412854
120,0.016370006138458848
24,-0.07615000137593597
24,-0.07615000137593597
92,-0.010138995538000017
398,1.2582994655822404
29,-0.07121749699581414
18,-0.08208549930714071
5,-0.09500750270672143
29,-0.07121749699581414
21,-0.07911550404969603
50,-0.050637501815799624
27,-0.07318899873644114
39,-0.061390003422275186
153,0.04710950469598174
116,0.012607002630829811
51,-0.04966300097294152
21,-0.07911550404969603
138,0.0332045066752471
119,0.015430005267262459
80,-0.021619998442474753
